,gene_id,gene,From,Entry,Gene Names (primary),LOEUF,transcript,repressor,activator,sfari
272,ENSG00000169926,KLF13,KLF13,Q9Y2Y9,KLF13,1.786,ENST00000307145,True,True,False
273,ENSG00000266265,KLF14,KLF14,Q3SY56,SP6,1.728,ENST00000583337,True,True,False
274,ENSG00000266265,KLF14,KLF14,Q8TD94,KLF14,1.728,ENST00000583337,True,False,False
275,ENSG00000163884,KLF15,KLF15,Q9UIH9,KLF15,0.413,ENST00000296233,True,True,False
276,ENSG00000129911,KLF16,KLF16,Q9BXK1,KLF16,1.928,ENST00000250916,True,True,True
277,ENSG00000171872,KLF17,KLF17,Q5JT82,KLF17,1.222,ENST00000372299,False,False,False
278,ENSG00000127528,KLF2,KLF2,Q9Y5W3,KLF2,1.119,ENST00000248071,True,True,False
279,ENSG00000109787,KLF3,KLF3,P57682,KLF3,0.469,ENST00000261438,True,False,False
280,ENSG00000136826,KLF4,KLF4,O43474,KLF4,0.698,ENST00000374672,True,True,False
281,ENSG00000102554,KLF5,KLF5,Q13887,KLF5,0.519,ENST00000377687,True,True,False
282,ENSG00000067082,KLF6,KLF6,Q99612,KLF6,0.108,ENST00000497571,True,True,False
283,ENSG00000118263,KLF7,KLF7,O75840,KLF7,0.219,ENST00000309446,True,True,True
284,ENSG00000102349,KLF8,KLF8,O95600,KLF8,,,True,True,False
285,ENSG00000119138,KLF9,KLF9,Q13886,KLF9,0.347,ENST00000377126,True,True,False
286,ENSG00000185513,L3MBTL1,L3MBTL1,Q9Y468,L3MBTL1,0.84,ENST00000418998,False,False,False
287,ENSG00000198945,L3MBTL3,L3MBTL3,Q96JM7,L3MBTL3,0.326,ENST00000361794,True,False,False
288,ENSG00000154655,L3MBTL4,L3MBTL4,Q8NA19,L3MBTL4,0.793,ENST00000317931,False,True,False
289,ENSG00000103495,MAZ,MAZ,P56270,MAZ,0.35,ENST00000322945,False,False,False
290,ENSG00000085276,MECOM,MECOM,Q03112,MECOM,0.161,ENST00000651503,True,False,False
291,ENSG00000188786,MTF1,MTF1,Q01538,MYT1,0.417,ENST00000373036,True,False,True
292,ENSG00000188786,MTF1,MTF1,Q14872,MTF1,0.417,ENST00000373036,True,True,True
293,ENSG00000085274,MYNN,MYNN,Q9NPC7,MYNN,0.553,ENST00000349841,True,False,False
294,ENSG00000196132,MYT1,MYT1,Q99640,PKMYT1,0.257,ENST00000328439,False,False,False
295,ENSG00000186487,MYT1L,MYT1L,Q9UL68,MYT1L,0.085,ENST00000647738,True,True,True
296,ENSG00000099326,MZF1,MZF1,P28698,MZF1,1.18,ENST00000215057,True,True,False
297,ENSG00000143867,OSR1,OSR1,O95747,OXSR1,0.466,ENST00000272223,False,False,False
298,ENSG00000143867,OSR1,OSR1,Q8TAX0,OSR1,0.466,ENST00000272223,True,False,False
299,ENSG00000164920,OSR2,OSR2,Q8N2R0,OSR2,0.658,ENST00000297565,True,False,False
300,ENSG00000172818,OVOL1,OVOL1,O14753,OVOL1,0.871,ENST00000335987,False,False,False
301,ENSG00000125850,OVOL2,OVOL2,Q9BRP0,OVOL2,1.218,ENST00000278780,True,True,False
302,ENSG00000105261,OVOL3,OVOL3,O00110,OVOL3,1.633,ENST00000633214,False,False,False
303,ENSG00000198300,PEG3,PEG3,Q9GZU2,PEG3,0.868,ENST00000326441,True,False,False
304,ENSG00000181690,PLAG1,PLAG1,Q6DJT9,PLAG1,0.373,ENST00000316981,True,True,False
305,ENSG00000118495,PLAGL1,PLAGL1,Q9UM63,PLAGL1,1.017,ENST00000674357,True,True,False
306,ENSG00000126003,PLAGL2,PLAGL2,Q9UPG8,PLAGL2,0.469,ENST00000246229,True,True,False
307,ENSG00000057657,PRDM1,PRDM1,O75626,PRDM1,0.314,ENST00000369096,True,False,False
308,ENSG00000170325,PRDM10,PRDM10,Q9NQV6,PRDM10,0.588,ENST00000360871,True,True,False
309,ENSG00000130711,PRDM12,PRDM12,Q9H4Q4,PRDM12,1.153,ENST00000253008,True,False,False
310,ENSG00000112238,PRDM13,PRDM13,Q9H4Q3,PRDM13,0.694,ENST00000369215,True,False,False
311,ENSG00000147596,PRDM14,PRDM14,Q9GZV8,PRDM14,0.536,ENST00000276594,True,False,False
312,ENSG00000141956,PRDM15,PRDM15,P57071,PRDM15,0.608,ENST00000398548,True,False,False
313,ENSG00000142611,PRDM16,PRDM16,Q9HAZ2,PRDM16,0.304,ENST00000270722,True,False,False
314,ENSG00000116731,PRDM2,PRDM2,Q13029,PRDM2,0.297,ENST00000311066,True,False,False
315,ENSG00000110851,PRDM4,PRDM4,Q9UKN5,PRDM4,0.734,ENST00000228437,True,False,False
316,ENSG00000138738,PRDM5,PRDM5,Q9NQX1,PRDM5,0.899,ENST00000264808,True,False,False
317,ENSG00000061455,PRDM6,PRDM6,Q9NQX0,PRDM6,0.649,ENST00000407847,True,False,False
318,ENSG00000152784,PRDM8,PRDM8,Q9NQV8,PRDM8,0.498,ENST00000415738,False,False,False
319,ENSG00000164256,PRDM9,PRDM9,Q9NQV7,PRDM9,1.039,ENST00000296682,False,False,False
320,ENSG00000185238,PRMT3,PRMT3,O60678,PRMT3,1.167,ENST00000331079,True,True,False
321,ENSG00000146587,RBAK,RBAK,Q9NYW8,RBAK,0.749,ENST00000396912,False,False,False
322,ENSG00000131381,RBSN,RBSN,Q9H1K0,RBSN,0.74,ENST00000253699,True,True,False
323,ENSG00000214022,REPIN1,REPIN1,Q9BWE0,REPIN1,1.365,ENST00000489432,False,False,False
324,ENSG00000084093,REST,REST,Q13127,REST,0.16,ENST00000309042,True,False,False
325,ENSG00000117000,RLF,RLF,P51460,INSL3,0.087,ENST00000372771,False,False,False
326,ENSG00000117000,RLF,RLF,Q13129,RLF,0.087,ENST00000372771,True,False,False
327,ENSG00000124782,RREB1,RREB1,Q92766,RREB1,0.366,ENST00000379938,True,False,False
328,ENSG00000103449,SALL1,SALL1,Q9NSC2,SALL1,0.228,ENST00000251020,True,False,False
329,ENSG00000165821,SALL2,SALL2,Q9Y467,SALL2,0.723,ENST00000537235,True,False,False
330,ENSG00000256463,SALL3,SALL3,Q9BXA9,SALL3,0.754,ENST00000537592,True,False,False
331,ENSG00000101115,SALL4,SALL4,Q9UJQ4,SALL4,0.184,ENST00000217086,True,False,False
332,ENSG00000261678,SCRT1,SCRT1,Q9BWW7,SCRT1,1.801,ENST00000569446,False,False,False
333,ENSG00000215397,SCRT2,SCRT2,Q9NQ03,SCRT2,1.945,ENST00000246104,False,False,False
334,ENSG00000125520,SLC2A4RG,SLC2A4RG,Q9NR83,SLC2A4RG,0.979,ENST00000266077,True,False,False
335,ENSG00000124216,SNAI1,SNAI1,O95863,SNAI1,0.896,ENST00000244050,True,False,False
336,ENSG00000019549,SNAI2,SNAI2,O43623,SNAI2,0.283,ENST00000020945,True,False,False
337,ENSG00000185669,SNAI3,SNAI3,Q3KNW1,SNAI3,1.751,ENST00000332281,True,False,False
338,ENSG00000185591,SP1,SP1,P08047,SP1,0.169,ENST00000327443,False,True,False
339,ENSG00000185591,SP1,SP1,Q8N907,DAND5,0.169,ENST00000327443,False,False,False
340,ENSG00000167182,SP2,SP2,Q02086,SP2,0.314,ENST00000376741,False,False,False
341,ENSG00000172845,SP3,SP3,Q02447,SP3,0.225,ENST00000310015,True,True,False
342,ENSG00000105866,SP4,SP4,Q02446,SP4,0.339,ENST00000222584,False,False,False
343,ENSG00000204335,SP5,SP5,Q6BEB4,SP5,1.115,ENST00000375281,True,True,False
344,ENSG00000189120,SP6,,,,0.873,ENST00000536300,False,True,False
345,ENSG00000170374,SP7,SP7,Q8TDD2,SP7,0.808,ENST00000536324,False,True,False
346,ENSG00000164651,SP8,SP8,Q8IXZ3,SP8,1.133,ENST00000418710,False,False,False
347,ENSG00000217236,SP9,SP9,P0CG40,SP9,0.731,ENST00000394967,False,True,False
348,ENSG00000147488,ST18,ST18,O60284,ST18,0.555,ENST00000689386,True,False,False
349,ENSG00000135148,TRAFD1,TRAFD1,O14545,TRAFD1,0.749,ENST00000412615,False,True,False
350,ENSG00000179981,TSHZ1,TSHZ1,Q6ZSZ6,TSHZ1,0.289,ENST00000580243,True,False,True
351,ENSG00000182463,TSHZ2,TSHZ2,Q9NRE2,TSHZ2,0.406,ENST00000371497,True,False,False
352,ENSG00000121297,TSHZ3,TSHZ3,Q63HK5,TSHZ3,0.263,ENST00000240587,True,False,True
353,ENSG00000136451,VEZF1,VEZF1,Q14119,VEZF1,0.173,ENST00000581208,True,False,True
354,ENSG00000011451,WIZ,WIZ,O95785,WIZ,0.29,ENST00000673675,True,False,False
355,ENSG00000184937,WT1,WT1,P19544,WT1,0.253,ENST00000452863,False,True,False
356,ENSG00000100811,YY1,YY1,P25490,YY1,0.2,ENST00000262238,True,True,True
357,ENSG00000230797,YY2,YY2,O15391,YY2,,,True,True,False
358,ENSG00000126804,ZBTB1,ZBTB1,Q9Y2K1,ZBTB1,0.381,ENST00000683701,True,False,False
359,ENSG00000205189,ZBTB10,ZBTB10,Q96DT7,ZBTB10,0.626,ENST00000455036,True,False,False
360,ENSG00000066422,ZBTB11,ZBTB11,O95625,ZBTB11,0.746,ENST00000312938,True,False,False
361,ENSG00000204366,ZBTB12,ZBTB12,Q9Y330,ZBTB12,0.735,ENST00000375527,True,False,False
362,ENSG00000198081,ZBTB14,ZBTB14,O43829,ZBTB14,0.932,ENST00000651870,True,False,False
363,ENSG00000109906,ZBTB16,ZBTB16,Q05516,ZBTB16,0.245,ENST00000335953,True,False,True
364,ENSG00000116809,ZBTB17,ZBTB17,Q13105,ZBTB17,0.441,ENST00000375743,True,True,False
365,ENSG00000179456,ZBTB18,ZBTB18,Q99592,ZBTB18,0.128,ENST00000358704,True,False,False
366,ENSG00000181472,ZBTB2,ZBTB2,Q8N680,ZBTB2,0.179,ENST00000325144,False,False,False
367,ENSG00000181722,ZBTB20,ZBTB20,Q9HC78,ZBTB20,0.3,ENST00000675478,True,False,True
368,ENSG00000173276,ZBTB21,ZBTB21,Q9ULJ3,ZBTB21,0.476,ENST00000310826,True,False,True
369,ENSG00000236104,ZBTB22,ZBTB22,O15209,ZBTB22,1.577,ENST00000431845,True,False,False
370,ENSG00000089775,ZBTB25,ZBTB25,P24278,ZBTB25,0.812,ENST00000608382,True,False,False
371,ENSG00000171448,ZBTB26,ZBTB26,Q9HCK0,ZBTB26,0.586,ENST00000373656,True,False,False
372,ENSG00000185670,ZBTB3,ZBTB3,Q9H5J0,ZBTB3,0.722,ENST00000394807,True,False,False
373,ENSG00000011590,ZBTB32,ZBTB32,Q9Y2Y4,ZBTB32,0.832,ENST00000392197,False,False,False
374,ENSG00000177485,ZBTB33,ZBTB33,Q86T24,ZBTB33,,,True,False,False
375,ENSG00000177125,ZBTB34,ZBTB34,Q8NCN2,ZBTB34,0.137,ENST00000319119,True,False,False
376,ENSG00000185278,ZBTB37,ZBTB37,Q5TC79,ZBTB37,0.583,ENST00000427304,True,False,False
377,ENSG00000177311,ZBTB38,ZBTB38,Q8NAP3,ZBTB38,0.389,ENST00000321464,True,False,False
378,ENSG00000166860,ZBTB39,ZBTB39,O15060,ZBTB39,0.845,ENST00000300101,True,False,False
379,ENSG00000174282,ZBTB4,ZBTB4,Q9P1Z0,ZBTB4,0.385,ENST00000380599,True,False,False
380,ENSG00000184677,ZBTB40,ZBTB40,Q9NUA8,ZBTB40,0.603,ENST00000375647,True,False,False
381,ENSG00000177888,ZBTB41,ZBTB41,Q5SVQ8,ZBTB41,0.577,ENST00000367405,True,False,False
382,ENSG00000179627,ZBTB42,ZBTB42,B2RXF5,ZBTB42,1.631,ENST00000342537,True,False,False
383,ENSG00000169155,ZBTB43,ZBTB43,O43298,ZBTB43,0.799,ENST00000373464,True,False,False
384,ENSG00000196323,ZBTB44,ZBTB44,Q8NCP5,ZBTB44,0.449,ENST00000357899,False,True,False
385,ENSG00000119574,ZBTB45,ZBTB45,Q96K62,ZBTB45,0.939,ENST00000594051,False,False,False
386,ENSG00000130584,ZBTB46,ZBTB46,Q86UZ6,ZBTB46,0.379,ENST00000245663,True,False,False
387,ENSG00000114853,ZBTB47,ZBTB47,Q9UFB7,ZBTB47,0.676,ENST00000232974,True,False,False
388,ENSG00000204859,ZBTB48,ZBTB48,P10074,ZBTB48,0.739,ENST00000377674,True,True,False
389,ENSG00000168826,ZBTB49,ZBTB49,Q6ZSB9,ZBTB49,0.827,ENST00000337872,True,False,False
390,ENSG00000168795,ZBTB5,ZBTB5,O15062,ZBTB5,0.661,ENST00000307750,True,False,False
391,ENSG00000186130,ZBTB6,ZBTB6,Q15916,ZBTB6,0.567,ENST00000373659,True,False,False
392,ENSG00000178951,ZBTB7A,ZBTB7A,O95365,ZBTB7A,0.878,ENST00000322357,True,False,True
393,ENSG00000160685,ZBTB7B,ZBTB7B,O15156,ZBTB7B,0.49,ENST00000535420,False,False,False
394,ENSG00000184828,ZBTB7C,ZBTB7C,A1YPR0,ZBTB7C,0.629,ENST00000590800,True,False,False
395,ENSG00000160062,ZBTB8A,ZBTB8A,Q96BR9,ZBTB8A,0.719,ENST00000373510,True,False,False
396,ENSG00000273274,ZBTB8B,ZBTB8B,Q8NAP8,ZBTB8B,0.841,ENST00000609129,True,False,False
397,ENSG00000213588,ZBTB9,ZBTB9,Q96C00,ZBTB9,0.928,ENST00000395064,True,False,False
398,ENSG00000066827,ZFAT,ZFAT,Q9P243,ZFAT,0.679,ENST00000377838,True,False,False
399,ENSG00000184517,ZFP1,ZFP1,Q6P2D0,ZFP1,1.061,ENST00000570010,True,False,False
400,ENSG00000142065,ZFP14,ZFP14,Q9HCL3,ZFP14,0.524,ENST00000270001,True,False,False
401,ENSG00000198939,ZFP2,ZFP2,Q6ZN57,ZFP2,1.188,ENST00000361362,False,False,False
402,ENSG00000196867,ZFP28,ZFP28,Q8NHY6,ZFP28,1.056,ENST00000301318,True,False,False
403,ENSG00000180787,ZFP3,ZFP3,Q96NJ6,ZFP3,0.678,ENST00000318833,False,False,False
404,ENSG00000120784,ZFP30,ZFP30,Q9Y2G7,ZFP30,1.311,ENST00000684514,False,False,False
405,ENSG00000136866,ZFP37,ZFP37,Q9Y6Q3,ZFP37,0.926,ENST00000374227,False,False,False
406,ENSG00000181638,ZFP41,ZFP41,Q8N8Y5,ZFP41,1.415,ENST00000330701,False,False,False
407,ENSG00000179059,ZFP42,ZFP42,Q96MM3,ZFP42,1.94,ENST00000326866,True,False,False
408,ENSG00000204644,ZFP57,ZFP57,Q9NU63,ZFP57,1.134,ENST00000376883,True,False,False
409,ENSG00000196670,ZFP62,ZFP62,Q8NB50,ZFP62,1.054,ENST00000502412,False,False,False
410,ENSG00000020256,ZFP64,ZFP64,Q9NTW7,ZFP64,0.436,ENST00000216923,False,False,False
411,ENSG00000187815,ZFP69,ZFP69,Q49AA0,ZFP69,0.884,ENST00000372706,False,False,False
412,ENSG00000187801,ZFP69B,ZFP69B,Q9UJL9,ZFP69B,1.365,ENST00000361584,False,False,False
413,ENSG00000181007,ZFP82,ZFP82,Q8N141,ZFP82,0.719,ENST00000392161,True,False,False
414,ENSG00000184939,ZFP90,ZFP90,Q8TF47,ZFP90,0.789,ENST00000563169,True,False,False
415,ENSG00000186660,ZFP91,ZFP91,Q96JP5,ZFP91,0.237,ENST00000316059,True,False,False
416,ENSG00000189420,ZFP92,ZFP92,A6NM28,ZFP92,,,False,False,False
417,ENSG00000179588,ZFPM1,ZFPM1,Q8IX07,ZFPM1,1.114,ENST00000319555,True,False,False
418,ENSG00000169946,ZFPM2,ZFPM2,Q8WW38,ZFPM2,0.274,ENST00000407775,True,True,False
419,ENSG00000005889,ZFX,ZFX,P17010,ZFX,,,True,True,False
420,ENSG00000067646,ZFY,ZFY,P08048,ZFY,,,True,True,False
421,ENSG00000152977,ZIC1,ZIC1,Q15915,ZIC1,0.306,ENST00000282928,True,False,False
422,ENSG00000043355,ZIC2,ZIC2,O95409,ZIC2,0.52,ENST00000376335,True,True,False
423,ENSG00000156925,ZIC3,ZIC3,O60481,ZIC3,,,True,False,False
424,ENSG00000174963,ZIC4,ZIC4,Q8N9L1,ZIC4,0.827,ENST00000383075,True,False,False
425,ENSG00000139800,ZIC5,ZIC5,Q96T25,ZIC5,1.348,ENST00000267294,True,False,False
426,ENSG00000171649,ZIK1,ZIK1,Q3SY52,ZIK1,1.874,ENST00000597850,True,False,False
427,ENSG00000269699,ZIM2,ZIM2,Q9NZV7,ZIM2,0.518,ENST00000629319,True,False,False
428,ENSG00000141946,ZIM3,ZIM3,Q96PE6,ZIM3,1.354,ENST00000269834,True,False,False
429,ENSG00000106261,ZKSCAN1,ZKSCAN1,P17029,ZKSCAN1,0.413,ENST00000324306,False,False,False
430,ENSG00000155592,ZKSCAN2,ZKSCAN2,Q63HK3,ZKSCAN2,0.516,ENST00000328086,False,False,False
431,ENSG00000189298,ZKSCAN3,ZKSCAN3,Q9BRR0,ZKSCAN3,0.927,ENST00000252211,False,False,False
432,ENSG00000187626,ZKSCAN4,ZKSCAN4,Q969J2,ZKSCAN4,1.038,ENST00000377294,False,False,False
433,ENSG00000196652,ZKSCAN5,ZKSCAN5,Q9Y2L8,ZKSCAN5,0.598,ENST00000326775,False,False,False
434,ENSG00000196345,ZKSCAN7,ZKSCAN7,Q9P0L1,ZKSCAN7,0.804,ENST00000426540,False,False,False
435,ENSG00000198315,ZKSCAN8,ZKSCAN8,Q15776,ZKSCAN8,0.626,ENST00000330236,False,False,False
436,ENSG00000166432,ZMAT1,ZMAT1,Q5H9K5,ZMAT1,,,True,False,False
437,ENSG00000165061,ZMAT4,ZMAT4,Q9H898,ZMAT4,0.935,ENST00000297737,False,False,False
438,ENSG00000256223,ZNF10,ZNF10,P21506,ZNF10,1.204,ENST00000248211,True,False,False
439,ENSG00000197020,ZNF100,ZNF100,Q8IYN0,ZNF100,1.321,ENST00000358296,False,False,False
440,ENSG00000181896,ZNF101,ZNF101,Q8IZC7,ZNF101,1.02,ENST00000592502,False,False,False
441,ENSG00000196247,ZNF107,ZNF107,Q9UII5,ZNF107,1.932,ENST00000620827,False,False,False
442,ENSG00000062370,ZNF112,ZNF112,Q9UJU3,ZNF112,0.588,ENST00000354340,False,False,False
443,ENSG00000178150,ZNF114,ZNF114,Q8NC26,ZNF114,1.774,ENST00000595607,False,False,False
444,ENSG00000152926,ZNF117,ZNF117,Q03924,ZNF117,1.181,ENST00000620222,False,False,False
445,ENSG00000164631,ZNF12,ZNF12,P17014,ZNF12,0.653,ENST00000405858,False,False,False
446,ENSG00000197961,ZNF121,ZNF121,P58317,ZNF121,1.869,ENST00000320451,True,False,False
447,ENSG00000196418,ZNF124,ZNF124,Q15973,ZNF124,1.15,ENST00000543802,False,False,False
448,ENSG00000172262,ZNF131,ZNF131,P52739,ZNF131,0.19,ENST00000682664,True,False,False
449,ENSG00000131849,ZNF132,ZNF132,P52740,ZNF132,1.433,ENST00000254166,False,False,False
450,ENSG00000125846,ZNF133,ZNF133,P52736,ZNF133,0.613,ENST00000425686,True,False,False
451,ENSG00000213762,ZNF134,ZNF134,P52741,ZNF134,1.959,ENST00000396161,True,False,False
452,ENSG00000176293,ZNF135,ZNF135,P52742,ZNF135,1.524,ENST00000313434,False,False,False
453,ENSG00000196646,ZNF136,ZNF136,P52737,ZNF136,1.468,ENST00000343979,True,False,False
454,ENSG00000197008,ZNF138,ZNF138,P52744,ZNF138,1.313,ENST00000307355,False,False,False
455,ENSG00000105708,ZNF14,ZNF14,P17017,ZNF14,1.3,ENST00000344099,False,False,False
456,ENSG00000196387,ZNF140,ZNF140,P52738,ZNF140,1.617,ENST00000355557,True,False,False
457,ENSG00000131127,ZNF141,ZNF141,Q15928,ZNF141,1.123,ENST00000240499,True,False,False
458,ENSG00000115568,ZNF142,ZNF142,P52746,ZNF142,0.832,ENST00000411696,True,False,False
459,ENSG00000166478,ZNF143,ZNF143,P52747,ZNF143,0.805,ENST00000396602,False,True,False
460,ENSG00000167635,ZNF146,ZNF146,Q15072,ZNF146,0.705,ENST00000443387,True,False,False
461,ENSG00000163848,ZNF148,ZNF148,Q9UQR1,ZNF148,0.208,ENST00000360647,True,True,False
462,ENSG00000179909,ZNF154,ZNF154,Q13106,ZNF154,1.619,ENST00000684351,False,False,False
463,ENSG00000204920,ZNF155,ZNF155,Q12901,ZNF155,1.756,ENST00000270014,False,False,False
464,ENSG00000147117,ZNF157,ZNF157,P51786,ZNF157,,,False,False,False
465,ENSG00000170631,ZNF16,ZNF16,P17020,ZNF16,1.152,ENST00000394909,True,True,False
466,ENSG00000170949,ZNF160,ZNF160,Q9HCG1,ZNF160,1.1,ENST00000683776,False,False,False
467,ENSG00000197279,ZNF165,ZNF165,P49910,ZNF165,0.984,ENST00000683778,True,False,False
468,ENSG00000175787,ZNF169,ZNF169,Q14929,ZNF169,1.502,ENST00000395395,False,False,False
469,ENSG00000186272,ZNF17,ZNF17,P17021,ZNF17,1.21,ENST00000307658,False,False,False
470,ENSG00000103343,ZNF174,ZNF174,Q15697,ZNF174,0.959,ENST00000268655,True,False,False
471,ENSG00000105497,ZNF175,ZNF175,Q9Y473,ZNF175,0.965,ENST00000262259,True,False,False
472,ENSG00000188629,ZNF177,ZNF177,Q13360,ZNF177,1.333,ENST00000589262,False,False,False
473,ENSG00000154957,ZNF18,ZNF18,P17022,ZNF18,0.93,ENST00000580306,False,False,True
474,ENSG00000167384,ZNF180,ZNF180,Q9UJW8,ZNF180,1.846,ENST00000592529,False,False,False
475,ENSG00000197841,ZNF181,ZNF181,Q2M3W8,ZNF181,1.331,ENST00000492450,False,False,False
476,ENSG00000147118,ZNF182,ZNF182,P17025,ZNF182,,,False,False,False
477,ENSG00000096654,ZNF184,ZNF184,Q99676,ZNF184,0.421,ENST00000683788,True,False,False
478,ENSG00000136870,ZNF189,ZNF189,O75820,ZNF189,0.788,ENST00000339664,False,False,False
479,ENSG00000157429,ZNF19,ZNF19,P17023,ZNF19,1.396,ENST00000288177,False,False,False
480,ENSG00000005801,ZNF195,ZNF195,O14628,ZNF195,0.87,ENST00000399602,False,False,False
481,ENSG00000186448,ZNF197,ZNF197,O14709,ZNF197,0.82,ENST00000344387,True,False,False
482,ENSG00000275111,ZNF2,ZNF2,Q9BSG1,ZNF2,0.933,ENST00000614034,False,False,False
483,ENSG00000132010,ZNF20,ZNF20,P17024,ZNF20,1.347,ENST00000334213,False,False,False
484,ENSG00000010539,ZNF200,ZNF200,P98182,ZNF200,1.279,ENST00000414144,True,True,False
485,ENSG00000166261,ZNF202,ZNF202,O95125,ZNF202,0.616,ENST00000530393,False,False,False
486,ENSG00000122386,ZNF205,ZNF205,O95201,ZNF205,0.786,ENST00000219091,False,False,False
487,ENSG00000010244,ZNF207,ZNF207,O43670,ZNF207,0.597,ENST00000394670,False,False,False
488,ENSG00000160321,ZNF208,ZNF208,O43345,ZNF208,1.289,ENST00000397126,False,False,False
489,ENSG00000121417,ZNF211,ZNF211,Q13398,ZNF211,1.918,ENST00000240731,False,False,False
490,ENSG00000170260,ZNF212,ZNF212,Q9UDV6,ZNF212,0.906,ENST00000335870,False,False,False
491,ENSG00000085644,ZNF213,ZNF213,O14771,ZNF213,0.949,ENST00000396878,True,False,False
492,ENSG00000149050,ZNF214,ZNF214,Q9UL59,ZNF214,1.015,ENST00000278314,True,False,False
493,ENSG00000149054,ZNF215,ZNF215,Q9UL58,ZNF215,1.168,ENST00000278319,False,False,False
494,ENSG00000171940,ZNF217,ZNF217,O75362,ZNF217,0.237,ENST00000371471,True,False,False
495,ENSG00000165804,ZNF219,ZNF219,Q9P2Y4,ZNF219,0.765,ENST00000360947,True,False,False
496,ENSG00000165512,ZNF22,ZNF22,P17026,ZNF22,1.216,ENST00000298299,False,False,False
497,ENSG00000159905,ZNF221,ZNF221,Q9UK13,ZNF221,1.272,ENST00000587682,True,False,False
498,ENSG00000159885,ZNF222,ZNF222,Q9UK12,ZNF222,1.208,ENST00000391960,False,False,False
499,ENSG00000178386,ZNF223,ZNF223,Q9UK11,ZNF223,1.254,ENST00000434772,False,False,False
500,ENSG00000267680,ZNF224,ZNF224,Q9NZL3,ZNF224,1.397,ENST00000693561,True,False,False
501,ENSG00000256294,ZNF225,ZNF225,Q9UK10,ZNF225,0.983,ENST00000262894,False,False,False
502,ENSG00000167380,ZNF226,ZNF226,Q9NYT6,ZNF226,1.134,ENST00000337433,False,False,False
503,ENSG00000131115,ZNF227,ZNF227,Q86WZ6,ZNF227,1.158,ENST00000313040,False,False,False
504,ENSG00000278318,ZNF229,ZNF229,Q9UJW7,ZNF229,1.319,ENST00000614049,False,False,False
505,ENSG00000167377,ZNF23,ZNF23,P17027,ZNF23,0.991,ENST00000647773,False,False,False
506,ENSG00000159882,ZNF230,ZNF230,Q8WVD5,RNF141,1.729,ENST00000429154,False,False,False
507,ENSG00000159882,ZNF230,ZNF230,Q9UIE0,ZNF230,1.729,ENST00000429154,False,False,False
508,ENSG00000167840,ZNF232,ZNF232,Q9UNY5,ZNF232,1.342,ENST00000575898,True,False,False
509,ENSG00000159915,ZNF233,ZNF233,A6NK53,ZNF233,1.202,ENST00000683810,False,False,False
510,ENSG00000263002,ZNF234,ZNF234,Q14588,ZNF234,1.267,ENST00000426739,False,False,False
511,ENSG00000159917,ZNF235,ZNF235,Q14590,ZNF235,1.053,ENST00000291182,False,False,False
512,ENSG00000130856,ZNF236,ZNF236,Q9UL36,ZNF236,0.327,ENST00000320610,True,False,False
513,ENSG00000196793,ZNF239,ZNF239,Q16600,ZNF239,0.806,ENST00000374446,True,False,False
514,ENSG00000172466,ZNF24,ZNF24,P17028,ZNF24,0.44,ENST00000261332,True,False,False
515,ENSG00000198105,ZNF248,ZNF248,Q8NDW4,ZNF248,0.631,ENST00000395867,False,False,False
516,ENSG00000175395,ZNF25,ZNF25,P17030,ZNF25,0.863,ENST00000302609,False,False,False
517,ENSG00000196150,ZNF250,ZNF250,P15622,ZNF250,0.531,ENST00000417550,True,False,False
518,ENSG00000198169,ZNF251,ZNF251,Q9BRH9,ZNF251,1.798,ENST00000292562,False,False,False
519,ENSG00000256771,ZNF253,ZNF253,O75346,ZNF253,1.073,ENST00000589717,True,False,False
520,ENSG00000213096,ZNF254,ZNF254,O75437,ZNF254,1.379,ENST00000357002,True,False,False
521,ENSG00000152454,ZNF256,ZNF256,Q9Y2P7,ZNF256,1.329,ENST00000282308,False,False,False
522,ENSG00000197134,ZNF257,ZNF257,Q9Y2Q1,ZNF257,1.634,ENST00000594947,False,False,False
523,ENSG00000198393,ZNF26,ZNF26,P17031,ZNF26,0.78,ENST00000328654,False,False,False
524,ENSG00000254004,ZNF260,ZNF260,Q3ZCT1,ZNF260,0.966,ENST00000523638,True,False,False
525,ENSG00000006194,ZNF263,ZNF263,O14978,ZNF263,0.986,ENST00000219069,False,False,False
526,ENSG00000083844,ZNF264,ZNF264,O43296,ZNF264,1.773,ENST00000263095,True,False,False
527,ENSG00000174652,ZNF266,ZNF266,Q14584,ZNF266,1.465,ENST00000592904,False,False,False
528,ENSG00000185947,ZNF267,ZNF267,Q14586,ZNF267,1.006,ENST00000300870,True,False,False
529,ENSG00000090612,ZNF268,ZNF268,Q14587,ZNF268,1.411,ENST00000536435,True,False,False
530,ENSG00000198039,ZNF273,ZNF273,Q14593,ZNF273,1.29,ENST00000476120,True,False,False
531,ENSG00000171606,ZNF274,ZNF274,Q96GC6,ZNF274,0.9,ENST00000617501,True,False,False
532,ENSG00000063587,ZNF275,ZNF275,Q9NSD4,ZNF275,,,True,False,False
533,ENSG00000158805,ZNF276,ZNF276,Q8N554,ZNF276,1.157,ENST00000443381,True,False,False
534,ENSG00000198538,ZNF28,ZNF28,P17035,ZNF28,1.712,ENST00000457749,False,False,False
